epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
1,0.9681116342544556,0.9623575806617737,0.9653293490409851,0.08944519609212875,NA,NA,NA,NA
2,0.9666997790336609,0.9633482098579407,0.9643387794494629,0.08998752385377884,NA,NA,NA,NA
3,0.9676616787910461,0.9633482098579407,0.9653293490409851,0.08955439180135727,NA,NA,NA,NA
4,0.9646766185760498,0.9603764414787292,0.9633482098579407,0.08981180191040039,NA,NA,NA,NA
0,0.9681591987609863,0.9638434648513794,0.9653293490409851,0.09085703641176224,NA,NA,NA,NA
1,0.9676777720451355,0.9638434648513794,0.9658246636390686,0.08954290300607681,NA,NA,NA,NA
2,0.9657057523727417,0.9623575806617737,0.9638434648513794,0.08912568539381027,NA,NA,NA,NA
3,0.9662027955055237,0.9628528952598572,0.9653293490409851,0.08839459717273712,NA,NA,NA,NA
4,0.9676938652992249,0.9643387794494629,0.9668152332305908,0.08727298676967621,NA,NA,NA,NA
0,0.9681750535964966,0.9643387794494629,0.9668152332305908,0.09052859991788864,NA,NA,NA,NA
1,0.9687034487724304,0.9658246636390686,0.9673105478286743,0.08849618583917618,NA,NA,NA,NA
2,0.9672130942344666,0.9643387794494629,0.9668152332305908,0.08757510036230087,NA,NA,NA,NA
3,0.9672130942344666,0.9643387794494629,0.9653293490409851,0.08661645650863647,NA,NA,NA,NA
4,0.9652260541915894,0.9623575806617737,0.9633482098579407,0.08777256309986115,NA,NA,NA,NA
0,0.9629231691360474,0.8476821184158325,0.9276253581047058,0.28982993960380554,NA,NA,NA,NA
1,0.9705042839050293,0.964995265007019,0.9678335189819336,0.09143070876598358,NA,NA,NA,NA
2,0.9696394801139832,0.9668874144554138,0.9683065414428711,0.08805572986602783,NA,NA,NA,NA
3,0.9710763692855835,0.9687795639038086,0.9706717133522034,0.0865698754787445,NA,NA,NA,NA
4,0.9682464599609375,0.9664143919944763,0.9673604369163513,0.08545677363872528,NA,NA,NA,NA
0,0.9715505242347717,0.9692525863647461,0.9701986908912659,0.08594940602779388,NA,NA,NA,NA
1,0.9715369939804077,0.9687795639038086,0.9706717133522034,0.08673547208309174,NA,NA,NA,NA
2,0.9719715118408203,0.9678335189819336,0.9701986908912659,0.08252378553152084,NA,NA,NA,NA
3,0.9710626006126404,0.9683065414428711,0.9692525863647461,0.0850038155913353,NA,NA,NA,NA
4,0.9706021547317505,0.9683065414428711,0.9687795639038086,0.08376883715391159,NA,NA,NA,NA
0,0.9687203764915466,0.9668874144554138,0.9673604369163513,0.08439800143241882,NA,NA,NA,NA
1,0.9706300497055054,0.9692525863647461,0.9706717133522034,0.08323683589696884,NA,NA,NA,NA
2,0.9738965630531311,0.9706717133522034,0.9725638628005981,0.08509339392185211,NA,NA,NA,NA
3,0.9706021547317505,0.9683065414428711,0.9683065414428711,0.08249865472316742,NA,NA,NA,NA
4,0.9710900187492371,0.9692525863647461,0.9701986908912659,0.08474598824977875,NA,NA,NA,NA
