3,0,0,0,17,0
4,0,0,1,0,16
0,48,0,0,0,7
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,2,0,0,0,35
0,48,0,0,0,7
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,1,0,0,0,36
0,47,0,0,0,8
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,0,0,0,0,37
0,48,0,0,0,7
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,1,0,0,0,36
0,47,0,0,0,8
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,0,0,0,0,37
0,48,0,0,0,7
1,0,38,0,0,0
2,0,0,41,0,4
3,0,0,0,31,0
4,2,0,0,0,35
0,48,0,0,0,7
